fiveTuple,srcIP,dstIP,protocol,srcPort,dstPort,flowDuration,flowLength,fwdFlowLength,bwdFlowLength,packetSizeTotal,packetSizeMean,packetSizeStd,packetSizeMin,packetSizeMax,fwdPacketSizeTotal,bwdPacketSizeTotal,fwdPacketSizeMean,bwdPacketSizeMean,fwdPacketSizeStd,bwdPacketSizeStd,fwdPacketSizeMin,bwdPacketSizeMin,fwdPacketSizeMax,bwdPacketSizeMax,IATMean,IATStd,IATMin,IATMax,fwdIATTotal,bwdIATTotal,fwdIATMean,bwdIATMean,fwdIATStd,bwdIATStd,fwdIATMin,bwdIATMin,fwdIATMax,bwdIATMax
192.168.1.191--192.190.92.17--TCP--59460--80(http),192.190.92.17,192.168.1.191,TCP,80(http),59460,4569980401.000000,59.000000,0.000000,59.000000,61602.000000,1044.101695,613.019968,66.000000,1514.000000,0.000000,61602.000000,1044.101695,1044.101695,0.000000,613.019968,0.000000,66.000000,0.000000,1514.000000,78792000.000000,174502000.000000,5807.000000,1206253168.000000,0.000000,4569980401.000000,0.000000,78792000.000000,0.000000,174502000.000000,0.000000,5807.000000,0.000000,1206253168.000000
35.161.228.40--192.168.1.191--TCP--80(http)--44196,192.168.1.191,35.161.228.40,TCP,44196,80(http),65770432953.000000,18.000000,0.000000,18.000000,2319.000000,128.833333,176.414994,54.000000,633.000000,0.000000,2319.000000,128.833333,128.833333,0.000000,176.414994,0.000000,54.000000,0.000000,633.000000,3868848000.000000,4084412000.000000,94847.000000,10032042842.000000,0.000000,65770432953.000000,0.000000,3868848000.000000,0.000000,4084412000.000000,0.000000,94847.000000,0.000000,10032042842.000000
192.168.1.191--52.85.185.217--TCP--35730--443(https),52.85.185.217,192.168.1.191,TCP,443(https),35730,47487701757.000000,16.000000,0.000000,16.000000,6861.000000,428.812500,606.763671,66.000000,1514.000000,0.000000,6861.000000,428.812500,428.812500,0.000000,606.763671,0.000000,66.000000,0.000000,1514.000000,3165846000.000000,4491557000.000000,5108.000000,11359651748.000000,0.000000,47487701757.000000,0.000000,3165846000.000000,0.000000,4491557000.000000,0.000000,5108.000000,0.000000,11359651748.000000
192.168.1.191--94.31.6.171--TCP--59314--80(http),94.31.6.171,192.168.1.191,TCP,80(http),59314,115330569629.000000,16.000000,0.000000,16.000000,1567.000000,97.937500,121.378781,66.000000,568.000000,0.000000,1567.000000,97.937500,97.937500,0.000000,121.378781,0.000000,66.000000,0.000000,568.000000,7688704000.000000,3551246000.000000,660800.000000,10243081154.000000,0.000000,115330569629.000000,0.000000,7688704000.000000,0.000000,3551246000.000000,0.000000,660800.000000,0.000000,10243081154.000000
192.168.1.191--152.163.66.165--TCP--38336--443(https),152.163.66.165,192.168.1.191,TCP,443(https),38336,70917439909.000000,20.000000,0.000000,20.000000,3372.000000,168.600000,203.357911,54.000000,635.000000,0.000000,3372.000000,168.600000,168.600000,0.000000,203.357911,0.000000,54.000000,0.000000,635.000000,3732496000.000000,4530312000.000000,11455.000000,10907055215.000000,0.000000,70917439909.000000,0.000000,3732496000.000000,0.000000,4530312000.000000,0.000000,11455.000000,0.000000,10907055215.000000
78.46.98.130--192.168.1.191--TCP--80(http)--45190,192.168.1.191,78.46.98.130,TCP,45190,80(http),953623736.000000,39.000000,0.000000,39.000000,7050.000000,180.769231,225.618746,66.000000,656.000000,0.000000,7050.000000,180.769231,180.769231,0.000000,225.618746,0.000000,66.000000,0.000000,656.000000,25095000.000000,65908000.000000,10831.000000,403842595.000000,0.000000,953623736.000000,0.000000,25095000.000000,0.000000,65908000.000000,0.000000,10831.000000,0.000000,403842595.000000
192.168.1.191--54.192.93.166--TCP--59548--80(http),54.192.93.166,192.168.1.191,TCP,80(http),59548,777873749.000000,83.000000,0.000000,83.000000,120400.000000,1450.602410,264.011589,66.000000,1514.000000,0.000000,120400.000000,1450.602410,1450.602410,0.000000,264.011589,0.000000,66.000000,0.000000,1514.000000,9486000.000000,27018000.000000,2974.000000,205093677.000000,0.000000,777873749.000000,0.000000,9486000.000000,0.000000,27018000.000000,0.000000,2974.000000,0.000000,205093677.000000
192.168.1.191--172.217.23.238--TCP--54978--443(https),172.217.23.238,192.168.1.191,TCP,443(https),54978,1737974527.000000,83.000000,0.000000,83.000000,100667.000000,1212.855422,514.291187,66.000000,1484.000000,0.000000,100667.000000,1212.855422,1212.855422,0.000000,514.291187,0.000000,66.000000,0.000000,1484.000000,21194000.000000,72742000.000000,2901.000000,603320826.000000,0.000000,1737974527.000000,0.000000,21194000.000000,0.000000,72742000.000000,0.000000,2901.000000,0.000000,603320826.000000
185.33.223.11--192.168.1.191--TCP--80(http)--36428,192.168.1.191,185.33.223.11,TCP,36428,80(http),5172678264.000000,26.000000,0.000000,26.000000,16799.000000,646.115385,671.670038,66.000000,1514.000000,0.000000,16799.000000,646.115385,646.115385,0.000000,671.670038,0.000000,66.000000,0.000000,1514.000000,206907000.000000,690101000.000000,7911.000000,3547823579.000000,0.000000,5172678264.000000,0.000000,206907000.000000,0.000000,690101000.000000,0.000000,7911.000000,0.000000,3547823579.000000
52.73.148.207--192.168.1.191--TCP--80(http)--48842,192.168.1.191,52.73.148.207,TCP,48842,80(http),26335505082.000000,19.000000,0.000000,19.000000,5993.000000,315.421053,393.887416,66.000000,1301.000000,0.000000,5993.000000,315.421053,315.421053,0.000000,393.887416,0.000000,66.000000,0.000000,1301.000000,1463083000.000000,2503049000.000000,15515.000000,8811975872.000000,0.000000,26335505082.000000,0.000000,1463083000.000000,0.000000,2503049000.000000,0.000000,15515.000000,0.000000,8811975872.000000
23.219.91.27--192.168.1.191--TCP--80(http)--41034,192.168.1.191,23.219.91.27,TCP,41034,80(http),100974015616.000000,32.000000,0.000000,32.000000,2623.000000,81.968750,83.222775,66.000000,545.000000,0.000000,2623.000000,81.968750,81.968750,0.000000,83.222775,0.000000,66.000000,0.000000,545.000000,3257226000.000000,4455188000.000000,2285.000000,10079998342.000000,0.000000,100974015616.000000,0.000000,3257226000.000000,0.000000,4455188000.000000,0.000000,2285.000000,0.000000,10079998342.000000
37.157.2.26--192.168.1.191--TCP--80(http)--38908,192.168.1.191,37.157.2.26,TCP,38908,80(http),524489842.000000,15.000000,0.000000,15.000000,5147.000000,343.133333,553.163371,66.000000,1499.000000,0.000000,5147.000000,343.133333,343.133333,0.000000,553.163371,0.000000,66.000000,0.000000,1499.000000,37463000.000000,45106000.000000,21352.000000,145662582.000000,0.000000,524489842.000000,0.000000,37463000.000000,0.000000,45106000.000000,0.000000,21352.000000,0.000000,145662582.000000
192.168.1.191--52.216.0.171--TCP--37734--80(http),52.216.0.171,192.168.1.191,TCP,80(http),37734,194718841235.000000,42.000000,0.000000,42.000000,28084.000000,668.666667,672.303987,66.000000,1498.000000,0.000000,28084.000000,668.666667,668.666667,0.000000,672.303987,0.000000,66.000000,0.000000,1498.000000,4749240000.000000,5353399000.000000,10560.000000,20070616386.000000,0.000000,194718841235.000000,0.000000,4749240000.000000,0.000000,5353399000.000000,0.000000,10560.000000,0.000000,20070616386.000000
104.27.135.111--192.168.1.191--TCP--80(http)--51250,192.168.1.191,104.27.135.111,TCP,51250,80(http),19035254447.000000,29.000000,0.000000,29.000000,1922.000000,66.275862,1.459725,66.000000,74.000000,0.000000,1922.000000,66.275862,66.275862,0.000000,1.459725,0.000000,66.000000,0.000000,74.000000,679830000.000000,1996861000.000000,1336.000000,9980932284.000000,0.000000,19035254447.000000,0.000000,679830000.000000,0.000000,1996861000.000000,0.000000,1336.000000,0.000000,9980932284.000000
192.168.1.191--23.64.15.82--TCP--56436--80(http),23.64.15.82,192.168.1.191,TCP,80(http),56436,1720462798.000000,66.000000,0.000000,66.000000,89588.000000,1357.393939,408.109012,66.000000,1514.000000,0.000000,89588.000000,1357.393939,1357.393939,0.000000,408.109012,0.000000,66.000000,0.000000,1514.000000,26468000.000000,87051000.000000,5007.000000,480748375.000000,0.000000,1720462798.000000,0.000000,26468000.000000,0.000000,87051000.000000,0.000000,5007.000000,0.000000,480748375.000000
192.168.1.191--54.192.93.7--TCP--52800--443(https),54.192.93.7,192.168.1.191,TCP,443(https),52800,11163075001.000000,18.000000,0.000000,18.000000,6781.000000,376.722222,569.688590,54.000000,1514.000000,0.000000,6781.000000,376.722222,376.722222,0.000000,569.688590,0.000000,54.000000,0.000000,1514.000000,656651000.000000,753982000.000000,12203.000000,2627461582.000000,0.000000,11163075001.000000,0.000000,656651000.000000,0.000000,753982000.000000,0.000000,12203.000000,0.000000,2627461582.000000
192.168.1.191--172.217.23.230--TCP--51754--443(https),172.217.23.230,192.168.1.191,TCP,443(https),51754,176745616685.000000,42.000000,0.000000,42.000000,42721.000000,1017.166667,642.003854,54.000000,1484.000000,0.000000,42721.000000,1017.166667,1017.166667,0.000000,642.003854,0.000000,54.000000,0.000000,1484.000000,4310868000.000000,15271209000.000000,9307.000000,58837331601.000000,0.000000,176745616685.000000,0.000000,4310868000.000000,0.000000,15271209000.000000,0.000000,9307.000000,0.000000,58837331601.000000
192.168.1.191--151.101.114.2--TCP--33602--80(http),151.101.114.2,192.168.1.191,TCP,80(http),33602,14841356527.000000,27.000000,0.000000,27.000000,30847.000000,1142.481481,599.912177,54.000000,1514.000000,0.000000,30847.000000,1142.481481,1142.481481,0.000000,599.912177,0.000000,54.000000,0.000000,1514.000000,570821000.000000,2055269000.000000,6137.000000,10069461041.000000,0.000000,14841356527.000000,0.000000,570821000.000000,0.000000,2055269000.000000,0.000000,6137.000000,0.000000,10069461041.000000
192.168.1.191--216.41.211.67--TCP--49284--80(http),216.41.211.67,192.168.1.191,TCP,80(http),49284,46445287866.000000,16.000000,0.000000,16.000000,12551.000000,784.437500,682.841304,66.000000,1514.000000,0.000000,12551.000000,784.437500,784.437500,0.000000,682.841304,0.000000,66.000000,0.000000,1514.000000,3096352000.000000,4358319000.000000,11083.000000,10144414257.000000,0.000000,46445287866.000000,0.000000,3096352000.000000,0.000000,4358319000.000000,0.000000,11083.000000,0.000000,10144414257.000000
192.168.1.191--54.175.208.116--TCP--53038--443(https),54.175.208.116,192.168.1.191,TCP,443(https),53038,1326954450.000000,28.000000,0.000000,28.000000,32132.000000,1147.571429,599.890373,66.000000,1514.000000,0.000000,32132.000000,1147.571429,1147.571429,0.000000,599.890373,0.000000,66.000000,0.000000,1514.000000,49146000.000000,179494000.000000,3601.000000,949389091.000000,0.000000,1326954450.000000,0.000000,49146000.000000,0.000000,179494000.000000,0.000000,3601.000000,0.000000,949389091.000000
172.217.23.234--192.168.1.191--TCP--80(http)--53024,192.168.1.191,172.217.23.234,TCP,53024,80(http),112203523911.000000,26.000000,0.000000,26.000000,2815.000000,108.269231,116.236681,66.000000,443.000000,0.000000,2815.000000,108.269231,108.269231,0.000000,116.236681,0.000000,66.000000,0.000000,443.000000,4488140000.000000,4688904000.000000,8626.000000,10079948131.000000,0.000000,112203523911.000000,0.000000,4488140000.000000,0.000000,4688904000.000000,0.000000,8626.000000,0.000000,10079948131.000000
192.168.1.191--23.219.91.50--TCP--48024--80(http),23.219.91.50,192.168.1.191,TCP,80(http),48024,2701440043.000000,83.000000,0.000000,83.000000,110251.000000,1328.325301,404.454001,66.000000,1514.000000,0.000000,110251.000000,1328.325301,1328.325301,0.000000,404.454001,0.000000,66.000000,0.000000,1514.000000,32944000.000000,186720000.000000,2987.000000,1659853721.000000,0.000000,2701440043.000000,0.000000,32944000.000000,0.000000,186720000.000000,0.000000,2987.000000,0.000000,1659853721.000000
192.168.1.191--95.101.252.144--TCP--35734--443(https),95.101.252.144,192.168.1.191,TCP,443(https),35734,7418148278.000000,54.000000,0.000000,54.000000,68751.000000,1273.166667,529.823547,66.000000,1514.000000,0.000000,68751.000000,1273.166667,1273.166667,0.000000,529.823547,0.000000,66.000000,0.000000,1514.000000,139965000.000000,667247000.000000,8535.000000,4895345333.000000,0.000000,7418148278.000000,0.000000,139965000.000000,0.000000,667247000.000000,0.000000,8535.000000,0.000000,4895345333.000000
95.101.30.132--192.168.1.191--TCP--443(https)--34510,192.168.1.191,95.101.30.132,TCP,34510,443(https),48132694505.000000,22.000000,0.000000,22.000000,2206.000000,100.272727,104.488443,54.000000,528.000000,0.000000,2206.000000,100.272727,100.272727,0.000000,104.488443,0.000000,54.000000,0.000000,528.000000,2292033000.000000,5141608000.000000,1557.000000,21087997651.000000,0.000000,48132694505.000000,0.000000,2292033000.000000,0.000000,5141608000.000000,0.000000,1557.000000,0.000000,21087997651.000000
192.168.1.191--52.206.201.228--TCP--56620--80(http),52.206.201.228,192.168.1.191,TCP,80(http),56620,2173575223.000000,83.000000,0.000000,83.000000,89096.000000,1073.445783,638.502941,66.000000,1514.000000,0.000000,89096.000000,1073.445783,1073.445783,0.000000,638.502941,0.000000,66.000000,0.000000,1514.000000,26507000.000000,133330000.000000,2053.000000,1169095440.000000,0.000000,2173575223.000000,0.000000,26507000.000000,0.000000,133330000.000000,0.000000,2053.000000,0.000000,1169095440.000000
52.9.165.91--192.168.1.191--TCP--80(http)--56618,192.168.1.191,52.9.165.91,TCP,56618,80(http),6660242257.000000,83.000000,0.000000,83.000000,7874.000000,94.867470,102.732636,66.000000,604.000000,0.000000,7874.000000,94.867470,94.867470,0.000000,102.732636,0.000000,66.000000,0.000000,604.000000,81222000.000000,221140000.000000,6157.000000,1444145266.000000,0.000000,6660242257.000000,0.000000,81222000.000000,0.000000,221140000.000000,0.000000,6157.000000,0.000000,1444145266.000000
104.16.21.237--192.168.1.191--TCP--80(http)--47348,192.168.1.191,104.16.21.237,TCP,47348,80(http),1018140984.000000,40.000000,0.000000,40.000000,2960.000000,74.000000,48.694969,66.000000,378.000000,0.000000,2960.000000,74.000000,74.000000,0.000000,48.694969,0.000000,66.000000,0.000000,378.000000,26106000.000000,82978000.000000,8032.000000,470142005.000000,0.000000,1018140984.000000,0.000000,26106000.000000,0.000000,82978000.000000,0.000000,8032.000000,0.000000,470142005.000000
192.168.1.191--216.137.61.131--TCP--53042--443(https),216.137.61.131,192.168.1.191,TCP,443(https),53042,114880738546.000000,22.000000,0.000000,22.000000,8351.000000,379.590909,551.944880,66.000000,1514.000000,0.000000,8351.000000,379.590909,379.590909,0.000000,551.944880,0.000000,66.000000,0.000000,1514.000000,5470511000.000000,4678322000.000000,4517.000000,10801438945.000000,0.000000,114880738546.000000,0.000000,5470511000.000000,0.000000,4678322000.000000,0.000000,4517.000000,0.000000,10801438945.000000
192.168.1.191--172.217.26.35--TCP--44550--443(https),172.217.26.35,192.168.1.191,TCP,443(https),44550,177847033292.000000,17.000000,0.000000,17.000000,5694.000000,334.941176,505.872394,54.000000,1484.000000,0.000000,5694.000000,334.941176,334.941176,0.000000,505.872394,0.000000,54.000000,0.000000,1484.000000,11115439000.000000,22769872000.000000,4117.000000,59199414891.000000,0.000000,177847033292.000000,0.000000,11115439000.000000,0.000000,22769872000.000000,0.000000,4117.000000,0.000000,59199414891.000000
23.64.15.8--192.168.1.191--TCP--80(http)--45866,192.168.1.191,23.64.15.8,TCP,45866,80(http),115285149021.000000,23.000000,0.000000,23.000000,1855.000000,80.652174,67.038995,66.000000,395.000000,0.000000,1855.000000,80.652174,80.652174,0.000000,67.038995,0.000000,66.000000,0.000000,395.000000,5240234000.000000,4762484000.000000,9354.000000,10080002980.000000,0.000000,115285149021.000000,0.000000,5240234000.000000,0.000000,4762484000.000000,0.000000,9354.000000,0.000000,10080002980.000000
31.13.69.193--192.168.1.191--TCP--443(https)--56126,192.168.1.191,31.13.69.193,TCP,56126,443(https),180921389557.000000,24.000000,0.000000,24.000000,3482.000000,145.083333,237.362226,54.000000,1171.000000,0.000000,3482.000000,145.083333,145.083333,0.000000,237.362226,0.000000,54.000000,0.000000,1171.000000,7866147000.000000,19568673000.000000,9051.000000,58683375418.000000,0.000000,180921389557.000000,0.000000,7866147000.000000,0.000000,19568673000.000000,0.000000,9051.000000,0.000000,58683375418.000000
192.168.1.191--216.137.61.204--TCP--34510--80(http),216.137.61.204,192.168.1.191,TCP,80(http),34510,754781261.000000,83.000000,0.000000,83.000000,120400.000000,1450.602410,263.931122,66.000000,1514.000000,0.000000,120400.000000,1450.602410,1450.602410,0.000000,263.931122,0.000000,66.000000,0.000000,1514.000000,9204000.000000,27828000.000000,2508.000000,212920029.000000,0.000000,754781261.000000,0.000000,9204000.000000,0.000000,27828000.000000,0.000000,2508.000000,0.000000,212920029.000000
192.168.1.191--178.79.243.48--TCP--52696--80(http),178.79.243.48,192.168.1.191,TCP,80(http),52696,116285038624.000000,16.000000,0.000000,16.000000,2712.000000,169.500000,279.316577,66.000000,1058.000000,0.000000,2712.000000,169.500000,169.500000,0.000000,279.316577,0.000000,66.000000,0.000000,1058.000000,7752335000.000000,3530730000.000000,5513466.000000,10658400385.000000,0.000000,116285038624.000000,0.000000,7752335000.000000,0.000000,3530730000.000000,0.000000,5513466.000000,0.000000,10658400385.000000
192.168.1.191--104.20.12.158--TCP--50876--80(http),104.20.12.158,192.168.1.191,TCP,80(http),50876,4904274096.000000,83.000000,0.000000,83.000000,93677.000000,1128.638554,561.573876,66.000000,1514.000000,0.000000,93677.000000,1128.638554,1128.638554,0.000000,561.573876,0.000000,66.000000,0.000000,1514.000000,59808000.000000,183215000.000000,5542.000000,883694164.000000,0.000000,4904274096.000000,0.000000,59808000.000000,0.000000,183215000.000000,0.000000,5542.000000,0.000000,883694164.000000
96.127.174.54--192.168.1.191--TCP--443(https)--53648,192.168.1.191,96.127.174.54,TCP,53648,443(https),3172654953.000000,66.000000,0.000000,66.000000,6139.000000,93.015152,100.110619,66.000000,583.000000,0.000000,6139.000000,93.015152,93.015152,0.000000,100.110619,0.000000,66.000000,0.000000,583.000000,48810000.000000,120962000.000000,5387.000000,801094962.000000,0.000000,3172654953.000000,0.000000,48810000.000000,0.000000,120962000.000000,0.000000,5387.000000,0.000000,801094962.000000
151.101.114.2--192.168.1.191--TCP--80(http)--45454,192.168.1.191,151.101.114.2,TCP,45454,80(http),13216910797.000000,17.000000,0.000000,17.000000,2092.000000,123.058824,226.243094,66.000000,1028.000000,0.000000,2092.000000,123.058824,123.058824,0.000000,226.243094,0.000000,66.000000,0.000000,1028.000000,826056000.000000,2451705000.000000,8741.000000,9999930453.000000,0.000000,13216910797.000000,0.000000,826056000.000000,0.000000,2451705000.000000,0.000000,8741.000000,0.000000,9999930453.000000
192.168.1.191--23.74.186.173--TCP--36776--80(http),23.74.186.173,192.168.1.191,TCP,80(http),36776,847517894.000000,48.000000,0.000000,48.000000,59531.000000,1240.229167,471.940861,66.000000,1514.000000,0.000000,59531.000000,1240.229167,1240.229167,0.000000,471.940861,0.000000,66.000000,0.000000,1514.000000,18032000.000000,55528000.000000,4888.000000,344858023.000000,0.000000,847517894.000000,0.000000,18032000.000000,0.000000,55528000.000000,0.000000,4888.000000,0.000000,344858023.000000
192.168.1.191--152.163.66.165--TCP--54210--443(https),152.163.66.165,192.168.1.191,TCP,443(https),54210,192417916431.000000,39.000000,0.000000,39.000000,10716.000000,274.769231,362.337388,54.000000,1435.000000,0.000000,10716.000000,274.769231,274.769231,0.000000,362.337388,0.000000,54.000000,0.000000,1435.000000,5063629000.000000,4598624000.000000,11105.000000,10196516502.000000,0.000000,192417916431.000000,0.000000,5063629000.000000,0.000000,4598624000.000000,0.000000,11105.000000,0.000000,10196516502.000000
54.225.122.86--192.168.1.191--TCP--80(http)--46344,192.168.1.191,54.225.122.86,TCP,46344,80(http),30890819614.000000,19.000000,0.000000,19.000000,2502.000000,131.684211,158.482293,66.000000,669.000000,0.000000,2502.000000,131.684211,131.684211,0.000000,158.482293,0.000000,66.000000,0.000000,669.000000,1716156000.000000,3302588000.000000,29691.000000,10287962764.000000,0.000000,30890819614.000000,0.000000,1716156000.000000,0.000000,3302588000.000000,0.000000,29691.000000,0.000000,10287962764.000000
192.168.1.191--23.219.91.16--TCP--50442--80(http),23.219.91.16,192.168.1.191,TCP,80(http),50442,2706070715.000000,17.000000,0.000000,17.000000,15455.000000,909.117647,653.345137,66.000000,1514.000000,0.000000,15455.000000,909.117647,909.117647,0.000000,653.345137,0.000000,66.000000,0.000000,1514.000000,169129000.000000,309737000.000000,7614.000000,1160848410.000000,0.000000,2706070715.000000,0.000000,169129000.000000,0.000000,309737000.000000,0.000000,7614.000000,0.000000,1160848410.000000
192.168.1.191--104.20.149.9--TCP--55270--80(http),104.20.149.9,192.168.1.191,TCP,80(http),55270,4641560985.000000,83.000000,0.000000,83.000000,95180.000000,1146.746988,562.331160,66.000000,1514.000000,0.000000,95180.000000,1146.746988,1146.746988,0.000000,562.331160,0.000000,66.000000,0.000000,1514.000000,56604000.000000,214538000.000000,4577.000000,1167772771.000000,0.000000,4641560985.000000,0.000000,56604000.000000,0.000000,214538000.000000,0.000000,4577.000000,0.000000,1167772771.000000
172.217.23.232--192.168.1.191--TCP--80(http)--53382,192.168.1.191,172.217.23.232,TCP,53382,80(http),3489885680.000000,18.000000,0.000000,18.000000,1564.000000,86.888889,84.206683,66.000000,434.000000,0.000000,1564.000000,86.888889,86.888889,0.000000,84.206683,0.000000,66.000000,0.000000,434.000000,205287000.000000,606243000.000000,9080.000000,2607540372.000000,0.000000,3489885680.000000,0.000000,205287000.000000,0.000000,606243000.000000,0.000000,9080.000000,0.000000,2607540372.000000
104.25.126.109--192.168.1.191--TCP--80(http)--37584,192.168.1.191,104.25.126.109,TCP,37584,80(http),19852476009.000000,83.000000,0.000000,83.000000,10572.000000,127.373494,150.535727,66.000000,610.000000,0.000000,10572.000000,127.373494,127.373494,0.000000,150.535727,0.000000,66.000000,0.000000,610.000000,242103000.000000,915185000.000000,1146.000000,6971351817.000000,0.000000,19852476009.000000,0.000000,242103000.000000,0.000000,915185000.000000,0.000000,1146.000000,0.000000,6971351817.000000
151.101.112.249--192.168.1.191--TCP--80(http)--59052,192.168.1.191,151.101.112.249,TCP,59052,80(http),18993445231.000000,23.000000,0.000000,23.000000,1878.000000,81.652174,71.728115,66.000000,418.000000,0.000000,1878.000000,81.652174,81.652174,0.000000,71.728115,0.000000,66.000000,0.000000,418.000000,863338000.000000,2719036000.000000,8703.000000,9998961352.000000,0.000000,18993445231.000000,0.000000,863338000.000000,0.000000,2719036000.000000,0.000000,8703.000000,0.000000,9998961352.000000
54.209.111.199--192.168.1.191--TCP--443(https)--36816,192.168.1.191,54.209.111.199,TCP,36816,443(https),985962060.000000,16.000000,0.000000,16.000000,2263.000000,141.437500,213.184770,54.000000,940.000000,0.000000,2263.000000,141.437500,141.437500,0.000000,213.184770,0.000000,54.000000,0.000000,940.000000,65730000.000000,48705000.000000,17126.000000,170279856.000000,0.000000,985962060.000000,0.000000,65730000.000000,0.000000,48705000.000000,0.000000,17126.000000,0.000000,170279856.000000
192.168.1.191--104.24.10.23--TCP--47804--80(http),104.24.10.23,192.168.1.191,TCP,80(http),47804,100509134498.000000,83.000000,0.000000,83.000000,99369.000000,1197.216867,588.323779,66.000000,1514.000000,0.000000,99369.000000,1197.216867,1197.216867,0.000000,588.323779,0.000000,66.000000,0.000000,1514.000000,1225721000.000000,3277985000.000000,3256.000000,10084480671.000000,0.000000,100509134498.000000,0.000000,1225721000.000000,0.000000,3277985000.000000,0.000000,3256.000000,0.000000,10084480671.000000
23.219.91.50--192.168.1.191--TCP--80(http)--48026,192.168.1.191,23.219.91.50,TCP,48026,80(http),6048276893.000000,45.000000,0.000000,45.000000,5330.000000,118.444444,149.854234,66.000000,650.000000,0.000000,5330.000000,118.444444,118.444444,0.000000,149.854234,0.000000,66.000000,0.000000,650.000000,137460000.000000,353553000.000000,8108.000000,1683363468.000000,0.000000,6048276893.000000,0.000000,137460000.000000,0.000000,353553000.000000,0.000000,8108.000000,0.000000,1683363468.000000
54.230.93.65--192.168.1.191--TCP--443(https)--51200,192.168.1.191,54.230.93.65,TCP,51200,443(https),12773080970.000000,18.000000,0.000000,18.000000,1720.000000,95.555556,86.880008,66.000000,433.000000,0.000000,1720.000000,95.555556,95.555556,0.000000,86.880008,0.000000,66.000000,0.000000,433.000000,751357000.000000,2328985000.000000,2886.000000,10003342930.000000,0.000000,12773080970.000000,0.000000,751357000.000000,0.000000,2328985000.000000,0.000000,2886.000000,0.000000,10003342930.000000
37.252.172.27--192.168.1.191--TCP--80(http)--42330,192.168.1.191,37.252.172.27,TCP,42330,80(http),169433628841.000000,83.000000,0.000000,83.000000,36837.000000,443.819277,602.001924,66.000000,1514.000000,0.000000,36837.000000,443.819277,443.819277,0.000000,602.001924,0.000000,66.000000,0.000000,1514.000000,2066263000.000000,3913632000.000000,5310.000000,10432018324.000000,0.000000,169433628841.000000,0.000000,2066263000.000000,0.000000,3913632000.000000,0.000000,5310.000000,0.000000,10432018324.000000
104.20.12.158--192.168.1.191--TCP--80(http)--51170,192.168.1.191,104.20.12.158,TCP,51170,80(http),4720572199.000000,42.000000,0.000000,42.000000,3384.000000,80.571429,92.061352,66.000000,670.000000,0.000000,3384.000000,80.571429,80.571429,0.000000,92.061352,0.000000,66.000000,0.000000,670.000000,115135000.000000,564031000.000000,5891.000000,3659222208.000000,0.000000,4720572199.000000,0.000000,115135000.000000,0.000000,564031000.000000,0.000000,5891.000000,0.000000,3659222208.000000
192.168.1.191--52.216.224.27--TCP--39694--443(https),52.216.224.27,192.168.1.191,TCP,443(https),39694,2732607056.000000,22.000000,0.000000,22.000000,14878.000000,676.272727,663.468104,54.000000,1486.000000,0.000000,14878.000000,676.272727,676.272727,0.000000,663.468104,0.000000,54.000000,0.000000,1486.000000,130124000.000000,402854000.000000,10908.000000,1890048186.000000,0.000000,2732607056.000000,0.000000,130124000.000000,0.000000,402854000.000000,0.000000,10908.000000,0.000000,1890048186.000000
37.157.2.29--192.168.1.191--TCP--80(http)--41830,192.168.1.191,37.157.2.29,TCP,41830,80(http),221867755.000000,29.000000,0.000000,29.000000,2335.000000,80.517241,75.320291,66.000000,479.000000,0.000000,2335.000000,80.517241,80.517241,0.000000,75.320291,0.000000,66.000000,0.000000,479.000000,7923000.000000,21451000.000000,5058.000000,110214502.000000,0.000000,221867755.000000,0.000000,7923000.000000,0.000000,21451000.000000,0.000000,5058.000000,0.000000,110214502.000000
192.168.1.191--173.241.240.212--TCP--49096--443(https),173.241.240.212,192.168.1.191,TCP,443(https),49096,18345697381.000000,28.000000,0.000000,28.000000,23269.000000,831.035714,693.035944,54.000000,1514.000000,0.000000,23269.000000,831.035714,831.035714,0.000000,693.035944,0.000000,54.000000,0.000000,1514.000000,679470000.000000,1748851000.000000,2812.000000,8368640674.000000,0.000000,18345697381.000000,0.000000,679470000.000000,0.000000,1748851000.000000,0.000000,2812.000000,0.000000,8368640674.000000
169.55.70.227--192.168.1.191--TCP--443(https)--55430,192.168.1.191,169.55.70.227,TCP,55430,443(https),619965974.000000,17.000000,0.000000,17.000000,4398.000000,258.705882,462.099654,54.000000,1514.000000,0.000000,4398.000000,258.705882,258.705882,0.000000,462.099654,0.000000,54.000000,0.000000,1514.000000,38747000.000000,43316000.000000,9421.000000,138058313.000000,0.000000,619965974.000000,0.000000,38747000.000000,0.000000,43316000.000000,0.000000,9421.000000,0.000000,138058313.000000
192.168.1.191--95.100.181.168--TCP--33584--443(https),95.100.181.168,192.168.1.191,TCP,443(https),33584,765426086.000000,51.000000,0.000000,51.000000,65844.000000,1291.058824,495.373435,66.000000,1514.000000,0.000000,65844.000000,1291.058824,1291.058824,0.000000,495.373435,0.000000,66.000000,0.000000,1514.000000,15308000.000000,60761000.000000,4852.000000,411087750.000000,0.000000,765426086.000000,0.000000,15308000.000000,0.000000,60761000.000000,0.000000,4852.000000,0.000000,411087750.000000
